Stock Code;Bar Code;Stock Description;Retail Price Incl.;Count
16091;;GOB WHITE SPIRITS (KG);R 0.00;
16093;;GOB SHELLAC BLONDE 100LT;R 0.00;
16094;;GOB DECK OIL ANTIQUE OAK 5LT;R 479.00;
16095;;GOB DECK OIL ANT/BROWN 5LT;R 703.00;
16096;;GOB DECK OIL SANDALWOOD 5LT;R 304.00;
16097;;GOB WIPE ON VARNISH MATT 5LT;R 489.00;
16098;;GOB DECK OIL EBONY 25LT;R 1,587.00;
16099;;GOB DECK OIL HONEYSUCKLE 25LT;R 1,440.00;
16100;;GOB DECK OIL IMBUIA 5LT;R 356.00;
16101;;GOB VP 6082 KG;R 15.90;
16102;;GOB ACEMATT OK 412 KG;R 0.00;
16103;;GOB WATER KG;R 0.00;
16104;;IMPERON BLACK KG;R 0.00;
16105;;IMPERON RED KB KG;R 287.00;
16106;;IMPERON YELLOW KG;R 0.00;
16107;;GOB TUNG OIL KG;R 0.00;
16108;;SYLOID ED30 250GR;R 0.00;
16109;;GOB ACRYSOL RM-12W KG;R 0.00;
16110;;GOB ACRYSOL RM-2020 KG;R 82.40;
16111;;GOB SHELLAC FLAKES ORANGE KG;R 694.00;
16112;;IMPERON BLUE KG;R 0.00;
16113;;IMPERON DARK BROWN KG;R 0.00;
16114;;IMPERON GREEN KG;R 0.00;
16115;;GOB SHELLAC FLAKES BLONDE KG;R 292.40;
16118;;GOB BROWN OXIDE PASTE KG;R 0.00;
16119;;DEK BLACK OXIDE PASTE BLP02 20% 200LT;R 0.00;
16120;;GOB SHELLAC BLONDE 500ML;R 238.00;
16121;;GOB DECK OIL ANTIQUE OAK 1LT;R 103.00;
16122;;GOB GREEN STAIN KG;R 0.00;
16123;;GOB TUNG OIL BLEND 500ML;R 126.50;
16125;;GOB SHELLAC BLONDE 5LT;R 2,094.00;
16126;;RUBBING COMPOUND 4LT;R 155.40;
16127;;GOB FURNITURE OIL 25LT;R 6,345.00;
16137;;GOB MEKO KG;R 0.00;
16138;;GOB DECK OIL CORAL 100LT;R 0.00;
16139;;GOB DECK OIL CORAL 500ML;R 54.00;
16140;;GOB DECK OIL TEAK 500ML;R 56.00;
16141;;GOB DECK OIL IMBUIA 500ML;R 64.00;
16144;;GOB DECK OIL HONEYSUCKLE 500ML;R 59.00;
16145;;GOB LIQUID SANDPAPER 5LT;R 610.50;
16146;;GOB LIQUID SANDPAPER 500ML;R 89.50;
16148;;GOB DECK OIL HAVANA 5LT;R 258.00;
16149;;CAN - PLASTIC GOB 1LT;R 7.60;
16150;;GOB SHELLAC ORANGE 500ML;R 176.00;
16151;;GOB WIPE ON VARNISH MATT 200LT;R 0.00;
16152;;GOB WIPE ON VARNISH GLOSS 100LT;R 0.00;
16153;;GOB WIPE ON VARNISH GLOSS 5LT;R 641.00;
16154;;GOB WIPE ON VARNISH MATT 500ML;R 77.00;
16155;;GOB WIPE ON VARNISH SATIN 500M;R 96.00;
16156;;GOB WIPE ON VARNISH GLOSS 500M;R 93.00;
16157;;GOB SICOFLUSH BLACK KG;R 0.00;
16159;;GOB LEIS/FURN DANISH OIL 500ML;R 73.50;
16160;;GOB LEIS/FURN FURNIT/OIL 500ML;R 131.50;
16162;;GOB TROPIC DANISH OIL 500ML;R 73.50;
16163;;GOB TROPIC FURNITURE OIL 500ML;R 131.50;
16164;;GOB DECK OIL OREGON PINE 100LT;R 0.00;
16165;;GOB DECK OIL OREGON PINE 5LT;R 418.50;
16166;;GOB DECK OIL IMBUIA 25LT;R 1,729.00;
16167;;GOB DECK OIL CORAL 5LT;R 255.00;
16169;;GOB DECK OIL MAHOGANY 1LT;R 73.00;
16171;;GOB DECK OIL CHERRY 500ML;R 66.00;
16172;;GOB DECK OIL BALI 5LT;R 435.00;
16173;;GOB LIQUID SANDPAPER 100LT;R 0.00;
16174;;GOB RUBBING COMPOUND KG;R 0.00;
16175;;GOB RECIPE DECK OIL BALI 5LT;R 0.00;
16176;;GOB DECK OIL WALNUT 500ML;R 60.00;
16177;;GOB DECK OIL EBONY 1LT;R 73.00;
16178;;GOB RECIPE DECK CHARTWELL BR 5;R 0.00;
16179;;GOB DECK OIL CHARTWELL BRN 5LT;R 430.00;
16182;;GOB DECK OIL WALNUT 5LT;R 318.00;
16184;;GOB DECK OIL ANT/BROWN 500ML;R 99.00;
16185;;GOB DECK OIL OREGON PINE 500ML;R 70.50;
16186;;GOB TUNG OIL PURE 5LT;R 1,076.00;
16187;;GOB QD WHITE 1KG;R 0.00;
16189;;GOB DECK OIL CLEAR 25LT;R 1,300.50;
16190;;GOB DECK OIL CLEAR 5LT;R 271.00;
16191;;GOB DECK OIL CLEAR 500ML;R 55.50;
16192;;GOB DECK OIL MAHOGANY 25LT;R 1,593.00;
16193;;GOB DECK OIL MAHOGANY 5LT;R 329.00;
16194;;GOB DECK OIL MAHOGANY 500ML;R 62.00;
16196;;GOB DECK OIL SANDALWOOD 500ML;R 59.00;
16197;;GOB DECK OIL BASE 100LT;R 0.00;
16198;;GOB DECK OIL IMBUIA 100LT;R 0.00;
16199;;GOB DECK OIL CLEAR 100LT;R 0.00;
16200;;GOB DECK OIL ANT/BROWN 25LT;R 3,464.50;
16201;;GOB DECK OIL BASE KG;R 0.00;
16202;;GOB DECK OIL ANTIQUE OAK 25LT;R 2,345.00;
16203;;GOB DECK OIL CHERRY 25LT;R 1,830.00;
16204;;GOB DECK OIL MAHOGANY 100LT;R 0.00;
16205;;GOB SHELLAC ORANGE 5LT;R 1,526.00;
16206;;GOB WIPE ON VARNISH KG;R 0.00;
16207;;GOB L/F DANISH OIL 100LT;R 0.00;
16208;;GOB L/F FURNITURE OIL 200LT;R 0.00;
16209;;GOB METHANOL 5LT;R 121.20;
16210;;GOB TUNG OIL BLEND 100LT;R 0.00;
16211;;GOB TUNG OIL BLEND 5LT;R 981.00;
16212;;GOB DECK OIL IMBUIA 1LT;R 78.00;
16235;;GOB DECK OIL CORAL 25LT;R 1,225.00;
1624;;PARAFFIN 5LT;R 77.00;
16249;;GOB DECK OIL OREGON PINE 25LT;R 2,042.00;
1625;;PARAFFIN 25LT;R 361.00;
16250;;GOB DECK OIL MED BROWN 100LT;R 0.00;
16251;;GOB DECK OIL MED BROWN 25LT;R 3,232.00;
16252;;GOB DECK OIL MED BROWN 500ML;R 94.00;
16253;;GOB DECK OIL MED BROWN 5LT;R 657.00;
16254;;GOB DECK OIL WALNUT 100LT;R 0.00;
16255;;GOB DECK OIL WALNUT 25LT;R 1,539.00;
16256;;GOB DECK OIL OREGON PINE 1LT;R 90.50;
16259;;GOB ECO BOARD CARE OIL 100LT;R 0.00;
16260;;GOB ECO BOARDCARE OIL 25LT;R 3,302.00;
16261;;CARTON WITH DIVIDERS (500ML);R 0.00;
16262;;CARTONS 5LT;R 0.00;
16263;;GOB TINUVIN MIX 292/1130 KG;R 0.00;
16264;;GOB TINUVIN 1130 KG;R 0.00;
16265;;GOB TINUVIN 292 KG;R 0.00;
16266;;GOB ECO BOARDCARE OIL 5LT;R 671.00;
16267;;GOB D & A H/SUCKLE STAIN 200LT;R 0.00;
16268;;GOB PARAFFIN 1KG;R 0.00;
16269;;GOB D & A H/SUCKLE STAIN 25LT;R 1,236.00;
1627;;PARAFFIN 750ML;R 22.00;
16270;;GOB TROPIC DANISH OIL 5LT;R 452.00;
16271;;GOB P HONEYSUCKLE 25LT;R 1,554.00;
16272;;GOB DANISH OIL ORIGINAL 1LT;R 155.00;
16274;;GOB DANISH OIL LOW VOC 100LT;R 0.00;
16275;;GOB DANISH OIL LOW VOC 25LT;R 2,259.00;
16276;;GOB DANISH OIL LOW VOC 5LT;R 462.00;
16277;;GOB DANISH OIL LOW VOC 500ML;R 75.00;
16278;;GOB RECIPE PATINA POLISH 5LT;R 0.00;
16279;;GOB PATINA POLISH 5LT;R 869.00;
16280;;GOB PATINA POLISH 500ML;R 115.00;
16281;;GOB P HONEYSUCKLE 100LT;R 0.00;
16282;;GOB ECO BOARDCARE OIL 500ML;R 96.00;
16283;;GOB FURNITURE OIL 1LT;R 263.00;
16284;;GOB DECK OIL TEAK 1LT;R 62.00;
16285;;GOB DECK OIL TEAK 25LT;R 1,328.00;
16286;;GOB DANISH OIL LOW VOC 1LT;R 100.00;
16288;;GOB DECK OIL CLEAR 1LT;R 61.00;
16289;;GOB DECK OIL HONEYSUCKLE 2LT;R 123.00;
16290;;GOB DECK OIL CLEAR 1KG;R 0.00;
16292;;GOB DECK OIL ANT/BROWN 1LT;R 148.00;
16293;;GOB TUNG OIL PURE 500ML;R 136.00;
16294;;GOB WHITE VINEGAR LT/KG;R 0.00;
16295;;GOB FURN REVIVER NF 100LT;R 0.00;
16296;;GOB FURN REVIVER NF 25LT;R 3,095.00;
16297;;GOB FURN REVIVER NF 5LT;R 630.00;
16298;;GOB FURN REVIVER NF 500ML;R 92.00;
16299;;GOB FURN REVIVER NF 1LT;R 134.00;
16300;;GOB FURN REVIVER NF 2LT;R 255.00;
16301;;GOB SHELSOL A 1KG;R 0.00;
16302;;GOB DANISH OIL WS 100LT;R 0.00;
16303;;GOB DANISH OIL WS 25LT;R 1,861.00;
16304;;GOB DANISH OIL WS 5LT;R 383.00;
16305;;GOB DANISH OIL WS 1LT;R 84.00;
16306;;GOB DANISH OIL WS 500ML;R 67.00;
16307;;GOB TUNG OIL PURE 100LT;R 0.00;
16308;;GOB DECK OIL MED BROWN 1LT;R 138.00;
16309;;GOB TUNG OIL BLEND 1LT;R 203.00;
16310;;GOB LIQUID SANDPAPER 1LT;R 129.00;
16311;;GOB SHELLAC ORANGE 1LT;R 326.00;
16312;;GOB P MAHOGANY 100LT;R 0.00;
16313;;GOB P MAHOGANY 25LT;R 1,408.00;
16314;;GOB BP VIRGIN LINSEED OIL KG;R 0.00;
16315;;GOB VIRGIN DECK OIL CLEAR 200;R 0.00;
16316;;GOB VIRGIN DECK OIL CLEAR 25LT;R 1,800.50;
16317;;GOB VIRGIN DECK OIL CLEAR 5LT;R 370.00;
16318;;GOB VIRGIN DECK OIL CLEAR 1LT;R 81.00;
16319;;GOB VIRGIN DECK OIL CLEAR 500M;R 65.50;
16320;;GOB TUNG OIL PURE 1LT;R 226.00;
16321;;GOB WIPE ON VARNISH SATIN 1LT;R 143.00;
16381;;GOB LIGHT DECK OIL HAVANA 5LT;R 245.00;
16382;;GOB LIGHT DECK OIL HAVANA 25LT;R 1,172.00;
16383;;GOB LIGHT DECK OIL MAHOGANY 5LT;R 292.00;
16384;;GOB LIGHT DECK OIL MAHOGANY 25LT;R 1,408.00;
16385;;GOB LIGHT DECK OIL MAHOGANY 100LT;R 0.00;
16386;;GOB LIGHT DECK OIL HAVANA 100LT;R 0.00;
16387;;GOB ECO BOARDCARE OIL 1LT;R 142.00;
16388;;GOB LIGHT DECK OIL CLEAR 100LT;R 0.00;
16389;;GOB LIGHT DECK OIL CLEAR 5LT;R 243.50;
16390;;GOB LIGHT DECK OIL CLEAR 25LT;R 1,167.00;
16391;;GOB WIPE ON VARNISH GLOSS 1LT;R 135.00;
16392;;GOB DECK OIL HAVANA 1LT;R 59.00;
16393;;GOB DECK OIL HONEYSUCKLE 1LT;R 67.00;
16394;;GOB GUM TURPS 500ML;R 164.00;
16395;;GOB GUM TURPS 1LT;R 279.00;
16396;;GOB GUM TURPS 5LT;R 1,361.00;
16397;;GOB GUM TURPS 25LT;R 6,755.00;
16398;;GOB METHANOL 1KG;R 0.00;
16399;;GOB PURE RAW LINSEED OIL 100LT;R 0.00;
16400;;GOB PURE RAW LINSEED OIL 25LT;R 1,775.00;
16401;;GOB PURE RAW LINSEED OIL 5LT;R 365.00;
16402;;GOB CITRUS BOARD CARE OIL 100LT;R 0.00;
16403;;GOB CITRUS BOARD CARE OIL 25LT;R 1,572.00;
1658;;DEK PALLET;R 0.00;
1687;6002065004478;ABE SUPER LAYKOLD 20LT;R 712.00;
17001;;W/B VSH PWD BROWN 25LT;R 959.50;
17002;;HT 2K THINNERS 25LT;R 640.50;
17004;;PROSTRUCT 531 5 STAR GROUTING;R 278.00;
17005;;LS NC GREY PRIMER 5LT;R 341.00;
17006;;LS NC RED OXIDE 5LT;R 404.50;
17011;;NAA MV DUNCAN BROWN PENET 5LT;R 225.00;
17013;;DOWANOL PMA KG;R 0.00;
17015;;LS QD P O RED 1LT;R 97.00;
17023;;LS NC GREY PRIMER 1LT;R 91.00;
17024;;W/B MERANTI DIP STN VARNISH 25;R 841.50;
17025;;WENDY HOUSE DIPPING OIL 5LT;R 259.00;
17027;;LS AC SHEEN MELAMINE 20LT;R 1,116.00;
1702M;;ZEL STAINLESS STEEL RULER 600MM;R 63.50;
17030;;LS BODYFILLER 8KG;R 263.50;
17031;;LS BODYFILLER HARDENER LARGE;R 33.00;
17032;;LS NY MATT CLEAR 20LT;R 1,689.50;
17033;;LS QD CLEAR 25LT;R 991.00;
17034;;LS QD SAPPHIRE BLUE 5LT;R 461.00;
17036;;LS QD RAL1001 200LT;R 9,600.50;
17037;;PMB IND/LAC ENG WALNUT RFU 20L;R 1,259.40;
1703M;;ZEL STAINLESS STEEL RULER 1000MM;R 137.50;
17041;;LS BASECOAT THINNERS 5LT;R 235.00;
17042;;LS BASECOAT THINNERS 1LT;R 63.00;
17043;;JM LS AC MATT GRAPE 200LT;R 8,734.00;
17044;;WENDY HOUSE DIPPING OIL 25LT;R 618.00;
17047;;COPROX TILE GROUT L/GREY 1KG;R 27.50;
17048;;COPROX TILE GROUT WHITE 1KG;R 27.50;
17049;;LS QD ANCHOR BLUE 200LT;R 8,208.00;
17050;;LS NC CLEAR 1LT;R 98.00;
17051;;LS NC OPALESCENT 5LT;R 402.50;
17054;;LS QD VINTAGE GREEN 25LT;R 1,809.00;
17062;;LS A/THANE SLOW HARDENER 1LT;R 147.00;
17063;;LS F D CATALYST 5LT;R 302.50;
17064;;MG PATINA BLACK 25LT;R 3,146.50;
17065;;PT SANDER ORBITAL 145W 7003AA;R 310.00;
17066;;PT HEAT GUN 1800W 8003CA;R 322.90;
17067;;PT ANGLE GRINDER 550W 115MM;R 289.50;
17068;;PT DRILL IMPACT 550W 6280AA;R 315.50;
17069;;PT SANDER ORBITAL 380W 7440AA;R 505.00;
17070;;PT ANGLE GRINDER 2000W 9180AA;R 773.00;
17071;;PT JIG SAW 380W 4003AA;R 290.00;
17072;;PT DRILL CORDLESS +ACC+CASE+BA;R 603.20;
17073;;PT DRILL IMPACT 500W 6002AA;R 290.00;
17074;;PT DRILL IMPACT 900W 6900AD;R 796.01;
17075;;JM LS AC MATT WHITE 20LT;R 1,215.50;
17076;;LS F D CATALYST 1LT;R 68.50;
17077;;LS QD MATT BLACK 25LT;R 1,021.00;
17078;;ORGALON YELLOW 108 KG;R 0.00;
17082;;LS NC FINISHING WHITE 200LT;R 14,605.50;
17084;;LS NC SATIN CLEAR 1LT;R 78.00;
17085;;LS A/THANE MED SILVER 1LT;R 162.00;
17087;;LS NC FAST RED 5LT;R 985.50;
17088;;LS NC FINISHING BLACK 1LT;R 121.50;
17089;;LS NC SATIN BLACK 5LT;R 513.00;
17090;;LS NC SATIN BLACK 1LT;R 137.00;
17091;;LS NC SCARLET CHROME 1LT;R 127.00;
17092;;LS NC SIGNAL RED 5LT;R 542.00;
17093;;LS NC SUPER MATT CLEAR 5LT;R 283.50;
17094;;LS NC SUPER MATT CLEAR 1LT;R 79.00;
17095;;LS 2K REDDISH BLUE 1LT;R 360.00;
17096;;LS NC FINISHING BLACK 25LT;R 2,270.00;
17097;;LS NC YELLOW OXIDE 5LT;R 398.50;
17098;;LS NC YELLOW OXIDE 1LT;R 112.50;
17099;;LS OPEN TOP DRUM DEPOSIT 200LT;R 0.00;
17100;;LS POLY CLEAR GLOSS + CAT 5LT;R 612.00;
17101;;LS POLY CLEAR SATIN + CAT 5LT;R 673.50;
17102;;DEK ANTI FUNGI KG;R 141.00;
17103;;HT XYLENE 210LT;R 4,940.50;
17105;;LS QD AFMAN BROWN 5LT;R 327.00;
17107;;LS BLENDING THINNERS 5LT;R 326.00;
17110;;LS QD AFMAN BROWN 20LT;R 1,162.00;
17113;;NAA WOODEN FENCE OIL 5LT;R 180.00;
17114;;LS QD RAL5015 200LT;R 11,036.00;
17118;;LS A/THANE MAROON 5LT;R 1,001.50;
17119;;NAA GAME PINK STAIN 20LT;R 1,709.00;
17120;;LS NC MID CHROME 1LT;R 127.00;
17121;;LS AC K/FLAIR SHEEN CREAM 20LT;R 1,307.50;
17127;;ORGALON GREEN 575 KG;R 0.00;
17128;;ORGALON RED 304 KG;R 0.00;
17129;;ORGALON BLACK 821 KG;R 0.00;
17130;;CAP 15:1 AIRLESS PUMP ONLY;R 9,091.50;
17131;;HT LACQUER THINNERS REFILL 25L;R 559.60;
17133;;LENZO LOUNGE IMBUIA P/STAIN 5L;R 403.00;
17134;;LS QD DEMAG BLUE 1LT;R 78.00;
17135;;LS QD DEMAG GOLDEN YELLOW 1LT;R 125.00;
17138;;MOHAIR ROLLER 50MM (K);R 16.00;
17139;;MOHAIR ROLLER 100MM (K) 8052;R 38.50;
17140;;MOHAIR ROLLER 150MM (K) 8053;R 43.50;
17142;;DEK QD WILLOWTON OIL BLUE 20LT;R 1,050.00;
17143;;HT WAXOL 200LT;R 4,231.00;
17147;;LS NY GLOSS WHITE 25LT;R 2,021.00;
17148;;LS A/THANE BLACK S/MATT RR 5LT;R 756.00;
17149;;LS SILVER POWDER 1KG;R 0.00;
17150;;LS GOLD POWDER 1KG;R 802.30;
17151;;LS PAINT STRIPPER 5LT;R 569.00;
17153;;LS NC CLEAR 25LT;R 1,711.00;
17158;;GLUE BOTTLES 1LT + NOZZLE;R 12.80;
17159;;STAR MOHAIR REFILL 50MM;R 14.40;
17160;;STAR MOHAIR REFILL 100MM;R 17.00;
17161;;STAR MOHAIR REFILL 150MM;R 22.60;
17162;;MOHAIR REFILL 100MM (K) 8042;R 22.00;
17163;;MOHAIR REFILL 150MM (K) 8043;R 25.50;
17164;;NAA TOBACCO STAIN 20LT;R 797.00;
17165;;HT RETARDER THINNERS 5LT;R 140.00;
17167;;LS 2K POWERSTAR CHASSIS GREY 5;R 651.50;
17168;;LS 2K POWERSTAR WHITE A 5LT;R 569.50;
17169;;LS 2K POWERSTAR WHITE B 5LT;R 569.50;
17170;;NAA HILTON EBONY STAIN 5LT;R 166.00;
17171;;NAA TOBACCO STAIN 5LT;R 256.00;
17172;;LS QD LANDMECH YELLOW 20LT;R 1,188.50;
17176;;LS AC GLOSS PASTEL 1LT;R 99.00;
17177;;POLISHING CREAM 1KG M/M;R 82.50;
17180;;MOHAIR REFILL 50MM (K);R 7.10;
17181;;LS NY GLOSS WHITE 20LT;R 1,711.00;
17182;;LS QD GOLDEN YELLOW 200LT;R 11,923.00;
17187;;LS AC GLOSS P O RED 1LT;R 124.00;
17195;;NAA PDM MAHOGANY STAIN 5LT;R 339.00;
17199;;LS PAINT STRIPPER 1LT;R 149.00;
17202;;LS AC GLOSS YELLOW OXIDE 200LT;R 12,200.00;
17203;;LS ACID CATALYST 25LT;R 1,457.50;
17205;;LS QD BELL YELLOW 200LT;R 11,424.00;
17209;;W/B DIPPING DARK BROWN 25LT;R 996.00;
17213;;LS NC MATT BLACK 1LT;R 102.00;
17217;;HT METHANOL 25LT;R 351.00;
17220;;LS F D CATALYST 25LT;R 1,491.00;
17221;;CAP STEEL MALE/FEMALE RING SET;R 92.20;
17222;;LA PRESSURE GUAGE ONLY;R 119.70;
17223;;LS QD POWERSTAR GREY 5LT;R 314.00;
17236;;ROLLER FOAM 225MM (A);R 51.70;
17237;;SUNDRIES;R 0.00;
17240;;NAA HATFIELD GREEN STAIN 5LT;R 440.00;
17241;6002065008735;ABE TREESEAL PRUNING 1LT;R 103.00;
17242;;M/M CUTTING CREAM P1 5KG;R 766.00;
17243;;LS HAMMERTONE GREY 5LT;R 450.00;
17244;;LS HAMMERTONE GREY 25LT;R 2,035.50;
17246;;NAA IMBUIA MATCHING 5LT;R 301.50;
17251;;LS QD TRANSMECH GREY 5LT;R 395.00;
17252;;LS QD TRANSMECH GREEN 5LT;R 429.00;
17253;;LS 2K FOTON SILO KING RED 5LT;R 1,165.50;
17254;;SCOURER GREEN HD (HAM);R 13.60;
17258;;W/B DIPPING OIL TEAK 25LT;R 429.00;
17260;;NAA MINT FRESH BROWN P/STN 5LT;R 297.00;
17263;;W/B HULAMIN PALET BLUE 25LT;R 736.00;
17266;;PLASTIC PET JAR 250ML;R 5.60;
17267;;LS BRONZE POWDER 1KG;R 0.00;
17271;;W/B VSH IMBUIA JOHN SAINT 25LT;R 962.00;
17272;6004596003029;DURAM NS1 RUSTBUSTER 5LT;R 1,108.00;
17273;6004596002336;DURAM NS1 RUSTBUSTER 1LT;R 255.00;
17274;;M/M DYNATRON SPONGES FINE;R 5.20;
17275;;JUMPSUIT SIZE 52 COLAD;R 541.50;
17276;;JUMPSUIT SIZE 56 COLAD;R 478.00;
17279;;CAP PACKING SETS;R 697.10;
17282;;COTSWOLD MAHOGONY P/STAIN 5LT;R 221.00;
17283;;LS DIP PRIMER RED WDRNAA001 200LT;R 4,834.00;
17286;;LS A/THANE SLOW HARDENER 500ML;R 88.00;
17287;;W/B H/S BURGANDY STAIN 5LT PJ;R 252.00;
17289;;LS NY MATT CLEAR 25LT;R 1,994.00;
1729;;CLEARANCE STOCK;R 60.00;
17292;;PROSTRUCT 684/6 H/S WHITE 20LT;R 1,982.50;
17293;;W/B H/S CLEAR 25LT;R 1,033.00;
17295;;NAA NEW VEN BROWN STAIN 5LT;R 337.00;
17298;;LS QD BELL YELLOW 5LT;R 336.00;
17299;;LS QD BELL YELLOW 1LT;R 89.00;
17303;;D/B POLYFLEX GREY 300ML;R 70.50;
17306;;PL PLASCOTHANE PRH9 HARDENER 715ML;R 265.00;
17310;;LS NC FINISHING BLACK 20LT;R 1,857.50;
17312;;NAA PIONEER MATCHING 5LT;R 370.00;
17313;;LS NC CLEAR 5LT;R 372.00;
17314;;LS NC OPALESCENT 1LT;R 113.50;
17315;;PL UV LACQUER SATIN BLACK 25LT;R 3,593.90;
17316;;HT M E K THINNERS 5LT;R 176.00;
17317;;LS QD RED OXIDE 5LT;R 254.50;
17319;;HT INDUSTRIAL METHS 210LT;R 4,294.00;
17320;;HT XYLENE 25LT;R 684.00;
17322;;LS NY MATT CLEAR 5LT;R 441.50;
17323;;LS A/THANE FAST HARDENER 500ML;R 99.50;
17328;;M/M PALM SANDER BACKING PAD;R 132.70;
17334;;LS RUBBING COMPOUND 5KG;R 204.50;
17342;;PROSTRUCT 893 CARBOGUARD 10LT;R 1,268.00;
17348;;R/G PLIOTEX TEXTURED COL/WHTE;R 721.50;
17353;;POLVIN TRAYSET;R 42.40;
17354;;VELVAGLO TRAYSET;R 57.20;
17360;;LS DIP PRIMER RED WDRNAA001 5LT;R 208.00;
17362;;LS NATFURN F/C C/MATT RFU REV;R 6,929.00;
17363;;LS QD DEMAG ORANGE 1LT;R 105.50;
17364;;LS 2K POWERSTAR MATT BLACK 5LT;R 1,219.00;
17365;;LS QD PASTEL 5LT;R 402.00;
17366;;LS QD DEEP 5LT;R 426.50;
17367;;LS QD BURGUNDY 5LT;R 828.50;
17368;;GOMMER CONC. STAIN (NEW) 20LT;R 737.00;
17373;;LS NY GLOSS WHITE 5LT;R 447.00;
17375;;LA PIPES;R 78.50;
17379;;DRUM DEPOSIT - WOOD GLUE 210KG;R 193.80;
17381;;LS AC GLOSS BURGUNDY 1LT;R 104.00;
17383;;LS QD WASTEMAN GREEN 5LT;R 370.00;
17385;;LS QD WASTEMAN BLUE 5LT;R 384.00;
17387;;STAROCK ENAMEL HARDENER 200ML;R 49.00;
17388;;LS QD M F RED 1LT;R 87.50;
17393;;PMB IND/LAC COFFEE BEAN RFU 20;R 1,477.70;
17396;;REC HT 2 LACQUER THINNERS 1LT;R 0.00;
17397;;REC HT 2K THINNERS 1LT;R 0.00;
17398;;REC HT ACETONE 1LT;R 0.00;
17399;;REC HT ENAMEL THINNERS 1LT;R 0.00;
17400;;BATTERY - CAR REMOTE CR1220;R 21.00;
17402;;REC HT SUPER GLOSS THINNER 1LT;R 0.00;
17403;;REC HT M E K THINNERS 1LT;R 0.00;
17404;;REC HT RETARDER THINNERS 1LT;R 0.00;
17405;;LABEL;R 0.00;
17406;;LS QD CLA BLUE 20LT;R 1,131.00;
17408;;LS AC GLOSS CLEAR 25LT;R 1,100.00;
17409;;LS AC SHEEN CLEAR 25LT;R 1,151.50;
17410;;LS ETCH PRIMER RED 25LT;R 1,457.50;
17412;;LS 2K DEEP BLUE 1LT;R 219.00;
17413;;REC LS A/THANE WHITE 1LT;R 0.00;
17414;;REC LS AC GLOSS CLEAR 1LT;R 0.00;
17415;;REC LS AC MATT CLEAR 1LT;R 0.00;
17418;;REC LS AC SHEEN CLEAR 1LT;R 0.00;
17419;;REC LS ETCHCOTE GREY 1LT;R 0.00;
17420;;REC LS NC FINISHING WHITE 1LT;R 0.00;
17421;;REC LS QD WHITE 1LT;R 0.00;
17422;;REC LS QD SILVER 1LT;R 0.00;
17423;;LS QD MAROON 25LT;R 1,852.50;
17424;;CG1 WOOD GLUE 210KG;R 4,499.00;
17427;;REC LS AC SEALER CLEAR 1LT;R 0.00;
17428;;REC LS AC PRIMER WHITE 1LT;R 0.00;
17429;;REC LS AC SHEEN WHITE 1LT;R 0.00;
17430;;REC LS ETCH PRIMER BLACK 1LT;R 0.00;
17432;;LA FILTER REGULATOR + GUAGE;R 751.00;
17433;;JM W/B DIPPING WHITE 25LT;R 1,278.00;
17438;;LA MALE TO MALE 1/4'' STRAIGHT;R 17.00;
17439;;LA FEMALE TO FEMALE 1/4'' STRA;R 28.40;
17440;;LA FEMALE TO FEMALE 1/4'' ELBO;R 42.70;
17446;;JM W/B DIPPING MAHOGONY 25LT;R 833.50;
17448;;LS NY CLEAR FLATT 20LT;R 1,555.50;
17453;;CG DARK RED WOOD STAIN 5LT;R 277.70;
17458;;LS NC DUCO ROSEWOOD 5LT;R 430.50;
17459;;NAA GVK COLONIAL BLDG STAIN 5L;R 274.50;
17460;;LS QD BELL YELLOW 20LT;R 1,237.00;
17463;MEV3020;PMB CC UV SATIN WHITE 25LT;R 5,260.20;
17470;;PARAFFIN 200LT;R 1,863.00;
17473;;CAP GRACO NOZZLE HOLDER BLUE;R 931.00;
17474;;CAP FOOT VALVE NEW;R 1,214.10;
17475;;CAP TRIP ROD;R 105.40;
17477;;MAK BELT SANDER 100MM MT940 RU;R 2,714.50;
17480;;LS BODYFILLER HARDENER SMALL;R 21.50;
17481;;LS NY SHEEN WHITE 25LT;R 1,720.00;
17484;;JM W/B DIPPING GREY 1LT;R 25.50;
17485;;LS A/THANE BRIGHT RED 1LT;R 287.00;
17487;;LS 2K GURTECH HENRED YELLOW 5L;R 881.00;
17488;;LS 2K GURTECH N/BELL YELLOW 5L;R 653.00;
17491;;LS QD P/STAR ENGINE GREEN 5LT;R 362.00;
17492;;LS INDUST LACQUER BLACK 20LT;R 1,578.50;
17494;;LS QD CLA LIGHT GREY 20LT;R 1,531.50;
17496;;LS NY SHEEN CLEAR 1LT;R 93.50;
17499;;NAA MAHOGANY MATCHING 1LT;R 51.00;
17500;;LS PASTE SMALL;R 22.00;
17503;;CUTTING CREAM 1KG;R 0.00;
17506;;TAP LOCK + LOCKING BAR SMALL;R 36.40;
17507;;TAP LOCK + LOCKING BAR LARGE;R 41.90;
17511;;DYE SOLUTION RED 1LT;R 200.00;
17513;;JM MR PRICE MAHOGANY 200LT;R 7,480.00;
17514;;W/B H/S DIPPING CLEAR 25LT;R 1,213.50;
17515;;NAA KORDIK GOLD STAIN 20LT;R 738.50;
17518;;BRUMMER W/F IMBUIA 10KG;R 220.70;
