Stock Code;Bar Code;Stock Description;Retail Price Incl.;Count
19109;20066240530;RUSTO PEELCOAT - MATT BLACK 312G;168;
19111;20066240547;RUSTO PEELCOAT -  MATT WHITE 312G;168;
19112;;JETTESON DECK OIL MAHOGONY 20L;1482;
19113;;BIRD FEEDER WOODEN X LARGE;190;
19114;;MG NC SATIN CLEAR 200LT;7776.5;
19115;;L/C HEAT SHRINK 4.8 BLK 1M;22.5;
19116;;L/C HEAT SHRINK 9.5 BLK 1M;35.5;
19117;;L/C HEAT SHRINK 3.2/1.2 BLK 1M;22.5;
19118;;L/C HEAT SHRINK 6.4/3.2 BLK 1M;33;
19119;;L/C HEAT SHRINK 2.4 BLACK 1M;22.5;
19120;;L/C HEAT SHRINK 12.7 BLK 1M;42.5;
19121;;DEK ACTION ALKYD ENAMEL THINNERS 25LT;788;
19122;;SHF FURN REVIVER REV RECIPE 1L;0;
19123;;L/C GLOBE 40W B22 FROST/CANDLE;24;
19124;;SCRAPER PROF TRIANGLE ZEL;33.5;
19125;;T/C ROTARY FLAP SANDER 60X40X6;73;
19126;;T/C ROTARY FLAP SANDER 60X40X6;73;
19127;;WHITE VINEGAR 5LT;0;
19128;47719036883;RUSTO ZINSSER COVERS UP;130.5;
19130;6.00471E+12;SIKA ALL PURPOSE EPOXY - 1LT;257;
19131;;LS MIXING STICK;53;
19133;;NAA W/B STAIN ANTIQUE BROWN 5L;275;
19134;;NAA W/B STAIN HAVANA 5LT;173;
19135;;IRON OXIDE RED SP708 KG;0;
19138;;LS QD J D YELLOW 20LT;1344;
19140;;BASE ONLY - DEKATEX DEEP 20LT;689;
19141;;CLEARANCE STOCK - DOOR HANDLES;65;
19142;;WOODOC PENETRATING WAX 20LT;2010;
19143;;T/L FLASHLIGHT SHAKY 17CM;71;
19144;;T/L CAMPING LANTERN 7 LED;146;
19145;;T/L PERSONAL ALARM WITH LED;55;
19146;;T/L TRADESMAN KNIFE 2 IN 1;163;
19147;;T/L TORCH TWIST RECHARGEABLE 1;126;
19148;;T/L WIRELESS DOOR ALARM 4PC;143;
19149;;T/L BOTTLE OPENER KEY RING + L;31;
19150;;T/L MINI CASE;126;
19151;;T/L BIRD FEEDER;126;
19152;;T/L TOOLBOX HOUSE 1;181;
19154;;L/C MINI PACK CP9.5;21;
19155;;L/C GLOBE 11W 840 ES COOL WHTE;42;
19158;6.0096E+12;BRUSH - CHOICE 125MM;65.5;
19159;6.0096E+12;BRUSH - CHOICE 150MM;84.5;
19160;;M/M SPEED APPLICATOR SET;60;
19161;;LS NY MATT WHITE 5LT;353.5;
19163;;RYSTIX W/B ARMADEK IMBUIA 5LT;565;
19164;;LS QD REID ACTROS GREY 5LT;346.5;
19165;;WOODDEK DECK OIL TINT BASE 1LT REC;0;
19166;;FUZE TEA 500ML;9.2;
19167;;STAFF - FUZE TEA 500ML;8.5;
19168;;BLAZE BRIQUETTES 4KG;27.5;
19169;;DEK WHITE PASTE 60%;0;
19170;;LS PU GLASSCOAT GLOSS 5LT;536.5;
19171;;L/C RIPCORD 10MT;33;
19172;;L/C MULTIPLUG 5X16A 5X5A 5SWIT;221;
19173;;MTS DISC CUTOFF STEEL 230X3 FO;33;
19174;;MTS DISC CUTOFF STEEL 115X1 BU;14;
19175;;LS PU GLASSCOAT SEALER CLEAR 5LT;536.5;
19176;;LS PU HARDENER (PH001) 5LT;602;
19177;;LS PU HARDENER FOR CL/GLOSS 5L;710.5;
19178;;LS PU GLASSCOAT THINNERS 5LT;291;
19179;;LS STAIN BLOCK WHITE 1LT;97;
19180;;ZEL TILE CUTTER 330MM 15X6X1.5;263;
19181;;LA REGULATOR OILER FILTER SET;1025;
19182;;MTS HAND CLEANER 500ML;38;
19184;;NAA COMFY W/B DIPP BROWN 25LT;798.5;
19185;;T/C MANUAL MIX PAINT POT 20LT;4380;
19186;;T/C MANUAL MIX PAINT POT 10LT;3020;
19187;;T/C PAINT POT 10LT+HOSE & GUN;1640;
19188;;GARDENA COBB CLASSIC TAP 19MM 6001;21.5;
19189;;L/C GRID PLATE BLANK (2);15;
19190;;HT BUTYL OXITOL MIX 5LT;95;
19191;;POWABITT POZI NO2 LONG;15;
19192;;L/C ADAPTER EUROMATE 1X5A;10.5;
19193;;L/C ADAPTER 2X16A - SGA-2;29;
19195;;HAZ A1 P2 FILTERS;75;
19196;;NAA BELLA GREY STAIN 5LT;232.5;
19197;;NAA BELLA GREY STAIN 20LT;837;
19198;;CG AC SHEEN BABY BLUE 5LT;374.43;
19199;;CG AC SHEEN BABY PINK 5LT;374.43;
19200;;SHF FURN REVIVER 3RD EDITION 1;0;
19201;;LS QD FORD BLUE 200LT;9987;
19202;;LS NY MATT WHITE 20LT;1336.5;
19203;;JETTESON W/B DIPPING GREEN 5LT;282;
19204;;L/C PHIL 2DX16WT 2PIN COOLWHIT;69;
19205;;SQUARE OMNI TRY MITRE 200MM;79;
19206;;SQUARE STANLEY METRIC 600M;177.5;
19207;;MTS CHISEL STANLEY B/E 18MM;134;
19208;;DEK RUST REMOVER 5LT;105;
19209;;ARBORCOAT 50 FD WHITE 20LT;930.5;
19210;;ARBORCOAT 80 SATIN PASTEL 5LT;456;
19211;;BUFFING PAD 125MM  (K) 8075;88.5;
19212;;CAP AIR MOTOR PISTON COMPLETE;2360;
19213;6.00965E+12;RYSTIX EXT SEALER TEAK 5LT;654;
19214;;L/C OSRAM PL9 DULUX S 9W 840 G23;33.5;
19215;;L/C WALL BOX GALV STEEL 4X2;9;
19216;;L/C WALL BOX GALV STEEL 4X4;10;
19217;;MAT - RUBBER RINGO VERA 600X400;93;
19218;;MAT - RUBBER TRAY;272;
19219;;MAT - RINGO RUBBER 600X400MM;90;
19220;;MAT - SCRAPER BLACK 620X470MM;199;
19221;;MAT - DIRT TRAPPER KHAKI 600X400MM;242;
19222;;MAT - DIRT TRAPPER KHAKI 750X450MM;319.5;
19223;;LS 2K POWERSTAR SHAK WHITE 5LT;506;
19224;;LS QD MOF LEG GREY 5LT;242;
19225;;JM W/B 65% SPRAYING WHITE 25LT;1113;
19226;;PMB IND/LAC DANA GREY RFU 20LT;1580;
19227;6.00371E+12;SQUEEZE N SEAL GREY 1LT;114;
19228;6.00371E+12;SQUEEZE N SEAL WHITE 1LT;114;
19229;;NAA CSL PINE BASE STAIN 20LT;706.5;
19230;;BASE ONLY - CASHMERE DEEP 250M;22.5;
19231;;D/B POLYFLEX BLACK 300ML;70.5;
19232;;D/B POLYFLEX WHITE 300ML;70.5;
19233;;D/B POLYFLEX BROWN 300ML;70.5;
19234;;MG ETCH PRIMER STAR GREY 200LT;7246;
19235;;FLOOR APPLICATOR WITH HANDLE K;80;
19236;;ZEL CHISEL WOOD MAR PROF 13MM;63;
19237;;L/C ISOLATOR SWITCH 60A (4X4);98;
19238;;LS TINS 20LT;77;
19239;;LS STAIN BLOCK WHITE 5LT;370;
19240;;PMB W/B VAC K/T DR/BRN REV 25L;1261.5;
19241;;AKFIX 705 FAST ADHESIVE 200ML;61;
19242;;LS STAIN BLOCK WHITE 500ML;53;
19243;;LS QD CLEAR 20LT;887.5;
19244;;TAP WASHER 1/4 JAV;0.6;
19245;;FERRULES 16MM;1;
19246;;ZEL SHAVE HOOK TRI CP WDN HNDL;52;
19247;;ARBORCOAT 50 FD GREEN 20LT;930.5;
19248;;PMB UMBRELLA OREGAN CONC. 5LT;227;
19250;;LS QD JUPIDEX RAKE GREEN 5LT;325;
19251;;WOODOC STAIN TEAK 100ML;66;
19252;;WOODOC STAIN IMBUIA 100ML;66;
19253;;WOODOC STAIN MERANTI 100ML;66;
19254;;WOODOC STAIN OREGON 100ML;66;
19255;;MTS RUB BRICK 50X50X200 FOX;85.5;
19256;;MG NC SHEEN CLEAR 200LT;8202;
19257;;NAA NATURAL TOAST 5LT;211;
19258;;TIMBERCON DIP OIL LT/OAK 200LT;16000;
19259;;TIMBERCON DIP OIL LT/OAK 20LT;1680;
19260;;C/S W/LINE GLOSS RED 5LT;404;
19261;;LS QD TILLY MTN YELLOW 20LT;1188;
19262;;ARBORCOAT GIDMAR IVORY 20LT;1048;
19264;;PL COASTCOTE IVORY 1LT;131;
19265;;DEK W/B URETHANE SAT/CLEAR 20L;3040;
19266;;PMB IND/LAC SATIN WHITE RFU 5L;280;
19267;;ARBORCOLOUR 7 DIP GREEN 20LT;501.5;
19268;;LS STAIN BLOCK WHITE 250ML;42;
19269;;LS STONECHIP PRIMER GREY 1LT;58;
19270;;SHF FURN REVIVER 1LT;74;
19271;;DEK W/B URETHANE PRIMER 20LT;2261;
1928;;DEK TRADE WASH SHN BARELY BEIGE 20LT;1082;
1929;6.0096E+11;POWAFIX AQUASHIELD WHITE 20LT;1342;
193-1053-200;;MG GREY ETCHKOTE 200LT;8023;
1930;;WOODOC 35 MERANTI 5LT;675;
19300;;ZEL HACKSAW BLADE S/PROOF 24TP;18.5;
19301;;CRAFT KIT 25ML JARS;9.5;
19302;;USA MAGIC ERASER SPONGES 2PK;17.5;
19303;;USA MULTIBOX 3.1;36.5;
19304;;USA MULTIBOX 1.6;29.5;
19305;;L/C KETTLE CORD;36;
19306;;L/C SWITCH LEVER 2 - 1 WAY;44.5;
19307;;L/C EXT CORD 10A 20M 1.0M WHTE;248.5;
19308;;L/C EXT CORD H/D 16A 20M 1.5M;352;
19310;;SHEEPSKIN ROLLER SET 230M (K);77.5;
19311;;ZEL CHISEL WOOD MAR 4PC SET;235.5;
19312;;MTS CHISEL MARPLES/IRW 10M;201;
19313;;ZEL CHISEL WOOD MAR PROF 19MM;116;
19314;;ZEL CHISEL WOOD MAR PROF 25MM;118.5;
19315;;HEAT SHRINK 3.2 1M PK BLK ARB;9;
19316;;HEAT SHRINK 6.4 1M PK BLK ARB;11;
19317;;DISC MASON CUTT 125/3/22 C3T;20.5;
19318;;PLUG TOP PVC WHITE 15A ARB;15.5;
19319;;PLUG TOP RUBBER 15A ARB;21.5;
19320;;HT BUTYL OXITOL MIX 25LT;460;
19321;;DEK SUTHERLANDS CLEAR 20LT;0;
19322;;DEK AQUAM 272;0;
19323;;PMB IND/LAC CHOC CHIP 5LT;445;
19324;;MTS JOINTER BRICK CROSS RD 6MM;30.5;
19325;;DEK W/B URETHANE SAT/CLEAR 5LT;795;
19326;;MG UNIFIL NY SATIN CLEAR 200LT;7777;
19327;7.61289E+12;SIKASIL POOL WHITE 300ML;145;
19328;;CAN - WHITE STEEL PACK 20LT;84;
19329;;JETTESON DECK OIL TEAK 5LT;367.5;
19330;;JETTESON DECK OIL CLEAR 5LT;367.5;
19331;6.00471E+11;SIKAGARD 703W 5LT;640;
19332;;MG UNIFIL NY SATIN CLEAR 25LT;950.5;
19333;;LS 2K JUPIDEX BIN RED 5LT;924;
19334;;MTS BOLT SLIDE OPEN BRASS 150M;145;
19335;;MTS BOLT BARREL B/J 152MM 1PC;47.5;
19336;;MTS BOLT BARREL B/J 100M 1PC;41;
19337;;MTS BOLT BARREL NECKED S/B 50M;34;
19338;;MTS BOLT BARREL NECKED S/B 75M;45.5;
19339;;MTS HOOK CABIN DBL SWIV 100M;121;
19340;;MTS BOLT BARREL S/BRASS 50MM;31.5;
19341;;MTS BOLT BARREL S/BRASS 100M;55;
19342;;L/C SWITCH LEVER 3 - 1 WAY;52;
19343;6.00965E+12;RYSTIX W/B ARMADEK ROSEWOOD 5L;565;
19344;;DOWEL - PINE 6MX1200M P61200;4;
19345;;DOWEL - PINE 12MX1200M P121200;9.5;
19346;;DOWEL - PINE 10MX1200M P101200;6;
19347;;DOWEL - PINE 8MX1200M P81200;5;
19348;;DEK RUST REMOVER 1LT;40;
19349;;SHF FARMLAND RAG REVISED 20LT;916;
19350;;LS QD FIELDS ABAC BLUE 5LT;333;
19351;;WASHER BALL VALVE SL0438 JAV;0.6;
19352;;BASIN PLUG BLACK SL2968 JAV;2;
19353;;TOILET ROLL HOLDER+INSERT JAV;10;
19354;;TOILET ROLL HOLDER-MIRROR FIN;67;
19355;;L/C OSRAM FLOUR TUBE 36W T8;17;
19356;6.00965E+12;RYSTIX W/B ARMADEK BROWN 5LT;565;
19357;;LS 2K ETCH FILL PRIM + CAT 1LT;238;
19358;;LS 2K ETCH FILL PRIM + CAT 5LT;987.5;
19359;;PMB NY SUPER MATT CLEAR 20LT;1293;
19360;;LS TINS 250ML;8;
19361;;LS TINS 500ML;10;
19363;;LS 2K D/LINE PINK 5LT;1824;
19364;;LS 2K D/LINE VIOLET TONER 5LT;1796;
19365;;ZEL KNIFE SNAP OFF 9M SML SX42;21;
19366;6.0046E+12;DURAM DURABAK BRUSH BLACK 1LT;298;
19367;;LS NY GLOSS CLEAR 20LT;1020;
19368;;MG WW RETARDER 25LT;1080;
19369;;L/C LAMP 30 LED EMG - 10HR;165;
19370;;L/C GLOBE 15W BC COOL WHITE;45;
19371;;MG AC MATT WHITE 200LT;8667;
19372;;MG FD CATALYST 5LT;241;
19373;;MG FD CATALYST 25LT;1080;
19374;4.01293E+12;T/C POZI NO.2 CLASSIC POWABIT;15;
19375;;PROSTRUCT 134 CARBOTHANE DEEP 5LT;1118.5;
19376;;PROSTRUCT 203 RUB BITUMEN 5LT;195;
19378;6.0096E+12;POWAFIX AQUASHIELD L/GREY 20LT;1396;
19379;;MAK CHUCK ADAPTER HR2400;50;
19380;;LS QD POWERSTAR GREY 1LT;81;
19381;;DX MSM WALLGAURD B7 LINEN 20LT;1400;
19382;;CAP MESH FILTER 200;86;
19383;;CAP LARIUS AT250 GUN ONLY;4332;
19384;;CAP FLUID SECTION;7695;
19385;;CAP SPRAY NOZZLE 517;564.3;
19386;;CAP SPRAY NOZZLE 513;564.3;
19387;;DEK WALLFLEX OTTOS BLUFF 20LT;1784;
19388;;ARBORCOAT 60 SATIN CLEAR 5LT;462;
19389;;CAP 30:1 FLUID SECTION COMPLET;8620;
19390;;RYOBI BELT SANDER 810W;1468.5;
19391;;AIRLESS SPRAYER RENTAL PER DAY;500;
19392;;JETTESON W/B DIPPING BROWN 1LT;57.5;
19393;;JETTESON W/B DIPPING WHITE 1LT;57.5;
19394;;PMB MR PRICE VACUME BROWN 20LT;1262;
19395;;CAP DIAPHRAGM;821;
19397;;JM BROOM OREGON 20LT;1271.5;
19398;;DEK WALLFLEX WHITE 5LT;390;
19399;;SURFIX WHITE MT ARB;16;
19400;;RYSTIX EXT SEALER MAHOGANY 5LT;654;
19401;;CAP SPRAY NOZZLE 511;564.5;
19402;;CAP RAC SEAL YELLOW;141.5;
19403;;CAP NOZZLE 45CM EXTENSION;470.5;
19404;;CAP SUCTION INLET;188.1;
19405;;CAP SWIVEL ONLY;1021;
19406;;DEK RUST REMOVER 25LT;484;
19407;;MTS GALV WIRE E/COIL 250G;50;
19408;;MTS SCREWDRIVER PREC 6PC STANL;102.5;
19409;;LS NATFURN NC TAUPE 200LT;7975;
19410;;LS NATFURN NC SHAY GREY 200LT;7975;
19411;;JETTESON DECK OIL MAHOGANY 5LT;367.5;
19412;;MEASURING JUG EMBOSSED 1LT;84;
19413;;LA 1/4 COUPLER INSERT MALE;40;
19414;;LA 1/2 QUICK COUPLER;160;
19415;;DEK KULUBRITE 5 (KG);7;
19416;;ARBORCOAT 50 CLEAR BASE 5LT;394.5;
19417;;MTS SOLDER NASCOR STICK S4 P/S;107.5;
19418;;MTS ANCHOR NAIL-IN-NYLON 100PC;98;
19419;;MTS TROWEL FLOORING 355X120MM;410;
19420;;MTS HAND CLEANER 300GR;25;
19421;;MG UNIFIL NY SATIN CLEAR 5LT;267.5;
19422;;LS AC STAIN BLOCK WHITE 1LT;91.5;
19423;;MTS SOLDERING IRON RACO 40W;240.5;
19424;;LS QD POWERSTAR SATIN BLACK 5L;281;
19425;;WOODOC STAIN ROSEWOOD 100ML;66;
19426;;LS QD IMBIZA OMG YELLOW 20LT;1250;
19427;;DEK TITANIM LOMON R996/TR94 KG;0;
19429;;C/S W/LINE GLOSS GREEN 1LT;76.15;
1943;;L/C GLOBE 15W E27 3U COOL WHTE;45;
19430;;LS QD FAST RED 1LT;140.5;
19431;;NAA CASFLO MAHOGANY 5LT;232.5;
19432;;MG TURBOBRIGHT CLEAR MATT 1LT;59;
19433;;DEK MONOCOAT KAYA CREAM 20LT;464.5;
19434;;MG FD CATALYST 1LT;64;
19435;;PMB BC GOLD CONCENTRATE 1LT;351;
19436;GHPG;M/M GASKETS HIGH PRESSURE GUN;17.5;
19437;;MG TURBOBRIGHT CLEAR MATT 20LT;763;
19438;6.00952E+12;T/C BACKING PAD RUBBER 150MM -TCBP150C;104;
19440;;NAA CSL PINE BASE STAIN 5LT;199;
19441;;MTS PLIER REVOLVING PUNCH 2.4.5MM;196.5;
19442;;MG PATINA WHITE 25LT;2562;
19443;;BASE ONLY - DEKATEX PASTEL 5LT;277;
19444;;BASE ONLY - DEKATEX PASTEL 20LT;1009;
19445;;L/C OSRAM 20W ES COOL WHITE;65.5;
19446;;L/C ADAPTOR SGA3/3 3X16A+3X5A;56;
19447;;ANTCO W/B BLACK STAIN 1LT;97.5;
19448;;ANTCO W/B RED STAIN 1LT;76;
19449;;ANTCO W/B RED STAIN 5LT;286.5;
1945;;RACO PRESSURE SPRAY 6LT RT55/5;308.5;
19450;;GLOVES STD PVC KNIT WRIST (N);21;
19451;;CHAIN - GALV 8MM (MT);79.5;
19452;;JM W/B BROOM OREGAN 25LT;721;
19453;;CAP 30:1 SHUTTLE;197.5;
19454;;CAP 30:1 TRANSFER BAR;282;
19456;;DEK RUST & METAL WHITE 20LT;1753;
19457;;DEKAROOF MSM FISH EAGLE WHITE 20LT;907;
19458;;M/M DISC CUMI VELCRO P80 BOX;488;
19459;;SPRAYGUN QUICK COUPLER 1/4 FEMALE;126;
19460;;M/M B/DOG VELRO BACKING PAD;228;
19461;;KIR RAIL SINGLE STEEL 1.5MT;26.5;
19462;;KIR HOOKS ACETYL 30'S;5.5;
19463;;KIR HOOKS ACETYL 50'S;8.5;
19464;;KIR C GLIDERS TRACK REG 50'S;9.5;
19465;;KIR C GLIDERS TRACK REG 30'S;6;
19466;;GEN POLYSTYRENE ADHESIVE 5LT;318;
19467;;LS QD ABAC BLUE 5LT;333;
19468;;ARBORCOAT C/S WALNUT 5LT;229;
19469;;ARBORCOAT C/S IMBUIA 5LT;194;
19470;;ARBORCOAT C/S WALNUT 20LT;873.5;
19471;;ARBORCOAT C/S 10 DARK MAHOGANY 5LT;466;
19472;;DEK NC METHS 5LT;132.4;
19474;;WOOD GLUE GF7030-CM CG10 200KG;4713;
19475;;HT ETCH PRIMER THINNERS 25LT;648.5;
19476;;M/M DISC CUMI VELCRO P150;372;
1948;;MTS TROWEL 280MM P/HNDL;53.9;
1952;6.00572E+12;RUW PLIER 200MM WATER PUMP PRO;172;
1953;;PT MEASURING TAPE 5X19MM;29.5;
1958;;REC STONE (4) CUBE;0;
1961;;BOLT FASCOR ANCHOR 5X50 9M DR;3;
1968;;MTS PICK HANDLE 900MM;41;
19700;;CAN - TALOPAC INDUSTRIAL 20LT;40;
1972;;REC PLASTER SAND (5) CUBE;0;
19756;;DUCT TAPE RED;52;
19758;;DUCT TAPE GREEN;52;
1976;;ELECT GLOBE 40W BC;14.7;
1977;;BLOCKAWAY 1LT DRAIN SOLVENT;104;
1978;;ELECT GLOBE 40W ES CANDLE LAMP;20.3;
19781;;DUCT TAPE BLACK;52;
19825;;LS QD T/SHEDS CASTROL GREEN 20LT;1183;
19832;;CLEARANCE STOCK;50;
1984;;STEP STOOL USA;73;
1985;;STEP STOOL X 2 USA;123.6;
1986;;VALPRE SPRING WATER 500ML;7.5;
1987;6.00379E+12;LAMBSWOOL ROLLER SET (A) F5501;59.5;
1997;;PMB IND/LAC KIAAT 20LT;1410;
1998;;PMB IND/LAC SEA MIST 20LT;1400;
19998;;ARBORCOAT 50 FD WHITE 200LT;10030;
19999;;ARBORCOAT 50 FD BROWN 200LT;8721;
2;6.00106E+12;DX M/M RICH MATT BASE 8 5LT;579;
20000;;JETTESON LIGHT OAK STAIN 5LT;173;
20001;;NAA STONELEIGH GREY STAIN 20LT;707;
20002;;INTERGARD 740 RESEDA GREEN 5LT;875;
20003;;LS AC FOXY BLACK PRIMER 200LT;9552;
20004;;PMB IND/LAC SATIN MONSOON 5LT;365;
20005;;DEK W/B URETHANE SAT/CLEAR 1LT;169.5;
20006;;LS QD JUPIDEX HOSPITAL BLUE 5LT;324.5;
20007;;PMB IND/LAC SLATE GREY 5LT;365;
20008;;PROSTRUCT 134 C/LINE SIGNAL RED 5LT;1127.5;
20009;;PROSTRUCT 25 C/LINE THINNERS 5LT;335;
2001;;RESPIRATOR 3M6300 LARGE;384.8;
20010;;NAA MV MANGO STAIN 20LT;991;
20011;;MV W/B PATINA BLACK 20LT;1125.5;
20012;;L/C GREENLITE 6W LED B22 W/W;53;
20013;;L/C GREENLITE 6W LED B22 C/W;53;
20014;;L/C GREENLITE 6W LED E27 W/W;53;
20015;;L/C GREENLITE 6W LED E27 C/W;53;
20016;;MG AC PRIMER WHITE 20LT;961;
20017;;ARBORCOAT ALUVERT 10 JAVA 5LT;302.5;
20018;;ARBORCOAT ALUVERT 10 CHERRY;191.5;
20019;;ARBORCOAT ALUVERT 10 WALNUT 5LT;286.5;
20020;;ARBORCOAT ALUVERT 10 CHARCOAL 5LT;205.5;
20021;;ARBORCOAT ALUVERT 10 MAHOGANY 5LT;419;
20022;;JETTESON LIGHT OAK STAIN 20LT;562.5;
20023;;LS QD JUPIDEX ALPLER RED 1LT;96.5;
20024;;LS QD JUPIDEX ALPLER RED 500ML;53;
20025;;MSM SIGMACOVER 630 WHITE 5LT;790;
20026;;MSM SIGMADUR 550 WHITE 5LT;896.98;
20027;;MSM SIGMA THINNERS 5LT;292.17;
20028;;JM SCHOOLBOARD BLACK 5LT;354.5;
20029;;JM W/B 65 BLUE GLASS 20LT;1023;
2003;;RESPIRATOR 3M6300 PRE-FILTER;74.4;
20030;;LS QD JUPIDEX ALPLER GREY 1LT;80;
20031;;LS QD JUPIDEX ALPLER GREY 500ML;44.5;
20032;;LS QD JUPIDEX ALPLER WHITE 1LT;76.5;
20033;;LS QD JUPIDEX ALPLER WHITE 500ML;43;
20034;;MG AC SUPERFLAT BLACK 20LT;2310;
20035;;NAA KD YELLOW MATCHING 20LT;1210;
20036;;GLUE STICK 300MM (KG);0;
20037;;LS QD JUPIDEX KV RED 500ML;51;
20038;;LS 2K JUPIDEX BIN RED 500ML;105.5;
20039;;LS 2K JUPIDEX BIN RED 1LT;201;
2004;;LA REGULATOR GUAGE 1/8;111.75;
20040;;NTOMBI HONEY STAIN 20LT;744.9;
20041;;LS NY MATT WHITE 200LT;12420;
20042;;LS QD JUPIDEX MCHALE GREEN 500ML;46.5;
20043;;LS QD JUPIDEX MCHALE GREEN 1LT;85.9;
20044;;MG UNIFIL NY SATIN CLEAR 20LT;854;
20045;;NTOMBI APEX CHERRY MATCH STAIN 20LT;1128.6;
20046;;NTOMBI MAHOGANY STAIN 200LT;5910;
20047;;LS QD JUPIDEX VICON LT GREY 5LT;402;
20048;;PENDULA N/C DIP SPAR RED RFU 20LT;1460;
20049;;PENDULA N/C DIP SPAR RED RFU 5LT;386;
20050;;NAA SERENGETIE W/ALMOND 5LT;319;
20051;;NTOMBI HS W/B MAHOGANY MATT 25LT;1287.9;
20052;;DEK HAMMERTONE CHARCOAL 20LT;1150;
20053;;DEK HAMMERTONE CHARCOAL 5LT;305;
20054;;DEK HAMMERTONE CHARCOAL 1LT;134;
20055;;DEK HAMMERTONE SILVER 5LT;302;
20056;;DEK HAMMERTONE SILVER 1LT;77;
20057;;NAA PENDULA DIP STAIN APS 5LT;274;
20058;;NAA NATFURN INT DRAW OPT3 20LT;1026;
20059;;NAA PENDULA WOOD HANDLE DIP BRN 1LT;98;
20060;;NAA PENDULA WOOD HANDLE DIP BRN 20LT;1476;
20061;;DEK HAMMERTONE EFFECT ADDITIVE 25ML;12;
20062;;CAN - RECTANGULAR BLACK TOP 500ML;12.9;
20063;;DEK FURNITURE OIL 25LT;2565;
20064;;DEK DANISH OIL 25LT;1710;
20065;;JM SCHOOLBOARD BLACK 1LT;83.5;
20066;;NAA ART MAHOGANY STAIN 5LT;427;
20067;;NAA ART MERANTI STAIN 5LT;324;
20068;;NAA ART BURGANDY STAIN 5LT;281;
20069;;NAA ART HONEY STAIN 5LT;524;
20070;;NAA ART WALNUT STAIN 5LT;346;
20071;;DEK W/B SPRAY BLACK PRIMER 20LT;616;
20072;;C/S DEGREASER W/B 1LT;42.4;
20073;;PMB W/B PURE ACR CREAM 25LT;1110.5;
20074;;PHOSPHORIC ACID 36KG GLO;1256.5;
20075;;NAA CSL PATINA MARK BROWN 20LT;1161;
20076;;CG DIAMOND GLOSS CATALYST 1LT;60.95;
20078;;NTOMBI DECK CHAIR TINTED WAX 25LT;1760.4;
20079;;NTOMBI HS W/B P/A TAUPE 25LT;1091.8;
20080;;PMB IND/LAC WHITE WASH 5LT;280;
20082;;MV VIB MAHOGANY MATCH STAIN 20LT;1329;
20083;;FILTER BAGS (NMO100/600);120;
20084;;MILL BASE FOR BLACK WOODLINE 1LT;0;
20085;;BASE ONLY - DEKATEX DEEP 5LT;197;
20086;;JM W/B HS MELLOW YELLOW 5LT;339.5;
20087;;JM W/B HS MELLOW YELLOW 20LT;1272;
20088;;PMB W/B DYE CONC. RED 1LT;93.5;
20089;;PMB W/B DYE CONC. YELLOW 1LT;93.5;
20090;;DEK HAMMERTONE GREEN 20LT;1149.5;
20091;;SOLVENT DYE RED 5LT;493;
20092;;SOLVENT DYE BLACK 5LT;462;
20093;;SOLVENT DYE YELLOW 5LT;532;
20094;;ARBORCOAT 10 STAIN 20LT;685;
20096;;DEK QD ACTION ALKYD BLACK 5LT;298;
20097;;NAA L/EFF RED STAIN 500ML;73;
20098;;NAA L/EFF GREEN STAIN 500ML;56;
20099;;NAA L/EFF AMBER STAIN 500ML;38;
20100;;NAA L/EFF BLUE STAIN 500ML;40;
20101;;DEK HAMMERTONE GREEN 5LT;306;
20102;;CAN - DEKADE PRINTED 5LT;51;
20103;;LS NY MATT WHITE 1LT;94;
20104;;NTOMBI WOOD GLUE GS 7063 25KG;1221.5;
20105;;LS DE-BUBBLE 5LT;1484;
20106;;NAA MOF KIARA STAIN 20LT;1219;
20107;;MG NC PRIMER WHITE 1LT;66.5;
20108;;PMB IND/LAC JAVA RFU 5LT;318.5;
20109;;MG TURBOBRIGHT SUPERFLATT BLACK 25L;2771;
20110;;LS FURNCOAT ANISEED 1LT;0;
20111;;PMB W/B VACUME PAPINE BROWN 25LT;869.5;
20112;;PMB IND/LAC SATIN WHITE 20LT;1400;
20113;;JM W/B HS QUICKSILVER 20LT;1251;
20114;;DEK HAMMERTONE BLUE 20LT;1215;
20115;;DEK HAMMERTONE BLUE 5LT;322.5;
20116;;DEK HAMMERTONE BLUE 1LT;81;
20117;;DEK HAMMERTONE DARK GREEN 5LT;435;
20118;;LS QD JUPIDEX FORKLIFT GREY 1LT;70.5;
20119;;LS QD JUPIDEX FORKLIFT ORANGE 1LT;78.5;
20120;;LS QD JUPIDEX RAKE GREEN 1LT;83.5;
20121;;W/B 65% SPRAYING WHITE 25LT;1468;
20122;;HOSE PIPE 12X30MT WHD;308.5;
20123;;MG AC MATT BROWN 200LT 527-9011;10261;
20124;;HT SP THINNERS 200LT;4051;
20125;;HT SP THINNERS 25LT;603;
20126;;HT SP THINNERS 5LT;126;
20127;6.0096E+12;POWAFIX AQUASHIELD CHARCOAL 1LT;104.5;
20128;6.0096E+12;POWAFIX AQUASHIELD T/COTTA 1LT;104.5;
20129;;DEK TRADE COURT DRESS GREEN 1LT;116;
20130;;DEK STOEP SD GREY 1LT;89;
20131;;DX TRADE F/COTE B/GREEN 1LT;151;
